codigo,nome,categoria,rua,predio,nivel,ap,validade,data_armazenado,quantidade,numero_lote,tipo,palete
1074,ACC VDC HYPOALLERGENIC WET 400G,Veterinária,8,5,0,1,08/09/2026,,1,L0918,AP,MEIO
1074,ACC VDC HYPOALLERGENIC WET 400G,Veterinária,8,5,0,1,27/12/2026,,1,L0919,AP,MEIO
1074,ACC VDC HYPOALLERGENIC WET 400G,Veterinária,8,5,0,1,07/10/2026,,1,L0920,AP,MEIO
1291,ACC VDC SATIETY SUP WET 410G,Veterinária,8,5,0,2,19/11/2026,,1,L0921,AP,TERCO
1291,ACC VDC SATIETY SUP WET 410G,Veterinária,8,5,0,2,17/08/2026,,1,L0922,AP,TERCO
197,ACC VDC HEPATIC WET 420G,Veterinária,8,5,0,3,30/10/2026,,1,L0923,AP,TERCO
197,ACC VDC HEPATIC WET 420G,Veterinária,8,5,0,3,02/08/2026,,1,L0924,AP,TERCO
114,ACC FHN FIT 400G,Alimentação,8,6,0,1,11/09/2026,,1,L0925,AP,TERCO
114,ACC FHN FIT 400G,Alimentação,8,6,0,1,26/10/2026,,1,L0926,AP,TERCO
1077,ACC FHN MOTHER BABY 400G,Alimentação,8,6,0,2,08/08/2026,,1,L0927,AP,TERCO
1077,ACC FHN MOTHER BABY 400G,Alimentação,8,6,0,2,13/11/2026,,1,L0928,AP,TERCO
126,ACC FHN INDOOR 400G,Alimentação,8,6,0,3,13/10/2026,,1,L0929,AP,TERCO
126,ACC FHN INDOOR 400G,Alimentação,8,6,0,3,26/08/2026,,1,L0930,AP,TERCO
522,ACC FHN STERILISED 400G,Alimentação,8,6,0,4,03/09/2026,,1,L0931,AP,MEIO
522,ACC FHN STERILISED 400G,Alimentação,8,6,0,4,29/10/2026,,1,L0932,AP,MEIO
522,ACC FHN STERILISED 400G,Alimentação,8,6,0,4,17/08/2026,,1,L0933,AP,MEIO
192,ACC VDC RENAL WET 410G,Veterinária,8,7,0,1,24/08/2026,,1,L0934,AP,MEIO
192,ACC VDC RENAL WET 410G,Veterinária,8,7,0,1,10/08/2026,,1,L0935,AP,MEIO
1380,ACC VDC URINARY S O WET 410G,Veterinária,8,7,0,2,01/10/2026,,1,L0936,AP,TERCO
1380,ACC VDC URINARY S O WET 410G,Veterinária,8,7,0,2,12/09/2026,,1,L0937,AP,TERCO
1380,ACC VDC URINARY S O WET 410G,Veterinária,8,7,0,2,11/10/2026,,1,L0938,AP,TERCO
198,ACC VDC CARDIAC WET 410G,Veterinária,8,7,0,3,26/08/2026,,1,L0939,AP,TERCO
195,ACC VDC DIABETIC WET 410G,Veterinária,8,7,0,4,10/10/2026,,1,L0940,AP,TERCO
697,ACC FHN STERILISED 7 400G,Alimentação,8,8,0,1,13/08/2026,,1,L0941,AP,TERCO
697,ACC FHN STERILISED 7 400G,Alimentação,8,8,0,1,02/09/2026,,1,L0942,AP,TERCO
137,ACC FBN PERSIAN 400G,Alimentação,8,8,0,2,16/09/2026,,1,L0943,AP,TERCO
137,ACC FBN PERSIAN 400G,Alimentação,8,8,0,2,09/08/2026,,1,L0944,AP,TERCO
1482,ACC FCN DIGESTIVE CARE 400G,Alimentação,8,8,0,3,31/08/2026,,1,L0945,AP,TERCO
106,ACC FHN KITTEN 400G,Alimentação,8,8,0,4,08/08/2026,,1,L0946,AP,TERCO
131,ACC FHN HAIRBALL CARE 400G,Alimentação,8,8,0,5,03/09/2026,,1,L0947,AP,TERCO
699,ACC FHN STERILISED 12 400G,Alimentação,8,8,0,6,28/08/2026,,1,L0948,AP,TERCO
106,ACC FHN KITTEN 400G,Alimentação,8,8,2,1,03/09/2026,8,1,L0949,AE,TERCO
131,ACC FHN HAIRBALL CARE 400G,Alimentação,8,8,2,2,31/10/2026,8,1,L0950,AE,TERCO
1700,ACC VDC GASTRO INTESTINAL LOW FAT WET 420G,Veterinária,8,9,0,1,17/09/2026,,1,L0951,AP,MEIO
1706,ACC VDF HYPOALLERGENIC 400G,Veterinária,8,10,0,1,23/10/2025,,1,L0952,AP,TERCO
1704,ACC VDF SATIETY 400G,Veterinária,8,10,0,2,04/11/2025,,1,L0953,AP,TERCO
1718,ACC VDF RENAL 400G,Veterinária,8,10,0,3,22/07/2026,,1,L0954,AP,TERCO
1718,ACC VDF RENAL 400G,Veterinária,8,10,0,3,22/10/2026,,1,L0955,AP,TERCO
1717,ACC VDF RENAL SPECIAL400G,Veterinária,8,10,0,4,06/10/2026,,1,L0956,AP,TERCO
1717,ACC VDF RENAL SPECIAL400G,Veterinária,8,10,0,4,25/10/2026,,1,L0957,AP,TERCO
1709,ACC VDF URINARY S O 400G,Veterinária,8,10,0,5,17/09/2026,,1,L0958,AP,TERCO
1709,ACC VDF URINARY S O 400G,Veterinária,8,10,0,5,11/10/2026,,1,L0959,AP,TERCO
1705,ACC VDF GASTRO INTESTINAL 400G,Veterinária,8,10,0,6,16/09/2026,,1,L0960,AP,TERCO
1705,ACC VDF GASTRO INTESTINAL 400G,Veterinária,8,10,0,6,23/10/2026,,1,L0961,AP,TERCO
1672,ACC SHN X-SMALL PUPPY JR 500G,Geral,8,10,0,7,29/03/2026,,1,L0962,AP,TERCO
1694,ACC FCN DENTAL CARE 400G,Alimentação,8,10,0,8,14/10/2025,,1,L0963,AP,TERCO
1671,ACC SBN YORKSHIRE PUPPY 500G,Geral,8,10,0,9,,,1,L0964,AP,TERCO
941,ACC FHN STERILISED WET 85G,Alimentação,9,2,0,1,12/02/2027,,1,L0965,AP,MEIO
941,ACC FHN STERILISED WET 85G,Alimentação,9,2,0,1,23/12/2026,,1,L0966,AP,MEIO
1145,ACC FHN INSTINCTIVE 7 WET 85G,Alimentação,9,2,0,2,29/10/2026,,1,L0967,AP,MEIO
1701,ACC FCN DIGESTIVE CARE GRAVY WET 85G,Alimentação,9,2,0,3,23/11/2026,,1,L0968,AP,MEIO
1701,ACC FCN DIGESTIVE CARE GRAVY WET 85G,Alimentação,9,2,0,3,09/02/2027,,1,L0969,AP,MEIO
642,ACC FHN LIGHT WET 85GR,Alimentação,9,4,0,1,26/09/2026,,1,L0970,AP,TERCO
1288,ACC FHN HAIRBALL CARE WET 85G,Alimentação,9,4,0,2,03/10/2026,,1,L0971,AP,TERCO
1146,ACC FHN AGEING 12 WET 85G,Alimentação,9,4,0,3,25/07/2026,,1,L0972,AP,TERCO
1146,ACC FHN AGEING 12 WET 85G,Alimentação,9,4,0,3,04/01/2027,,1,L0973,AP,TERCO
1636,ACC FHN STERILISED LOAF WET 85G,Alimentação,9,4,0,4,03/12/2026,,1,L0974,AP,TERCO
1636,ACC FHN STERILISED LOAF WET 85G,Alimentação,9,4,0,4,18/09/2026,,1,L0975,AP,TERCO
1676,ACC FHN STERILISED GELATINA WET 85G,Alimentação,9,4,0,5,23/01/2027,,1,L0976,AP,TERCO
1676,ACC FHN STERILISED GELATINA WET 85G,Alimentação,9,4,0,5,07/03/2026,,1,L0977,AP,TERCO
1676,ACC FHN STERILISED GELATINA WET 85G,Alimentação,9,4,0,5,16/11/2026,,1,L0978,AP,TERCO
641,ACC FHN KITTEN INSTINCTIVE WET 85G,Alimentação,9,6,0,1,11/12/2026,,1,L0979,AP,MEIO
641,ACC FHN KITTEN INSTINCTIVE WET 85G,Alimentação,9,6,0,1,03/01/2027,,1,L0980,AP,MEIO
1533,ACC VDF GASTRO INTESTINAL FELINE WET 85G,Veterinária,9,6,0,2,24/11/2026,,1,L0981,AP,TERCO
1533,ACC VDF GASTRO INTESTINAL FELINE WET 85G,Veterinária,9,6,0,2,20/09/2026,,1,L0982,AP,TERCO
1533,ACC VDF GASTRO INTESTINAL FELINE WET 85G,Veterinária,9,6,0,2,24/08/2026,,1,L0983,AP,TERCO
1533,ACC VDF GASTRO INTESTINAL FELINE WET 85G,Veterinária,9,6,0,2,26/01/2027,,1,L0984,AP,TERCO
1216,ACC VDF RENAL S O WET 85G,Veterinária,9,6,0,3,26/09/2026,,1,L0985,AP,TERCO
1721,ACC VDF RENAL FEL WET FISH 85G,Veterinária,9,6,0,4,27/04/2026,,1,L0986,AP,TERCO
1721,ACC VDF RENAL FEL WET FISH 85G,Veterinária,9,6,0,4,03/04/2026,,1,L0987,AP,TERCO
1496,ACC VDF SATIETY FELINE WET 85G,Veterinária,9,6,0,5,14/12/2026,,1,L0988,AP,TERCO
1496,ACC VDF SATIETY FELINE WET 85G,Veterinária,9,6,0,5,15/10/2026,,1,L0989,AP,TERCO
1513,ACC VDF URINARY S O WET 85G,Veterinária,9,6,0,6,04/02/2026,,1,L0990,AP,TERCO
1513,ACC VDF URINARY S O WET 85G,Veterinária,9,6,0,6,29/12/2026,,1,L0991,AP,TERCO
644,ACC FHN INSTINCTIVE WET 85G,Alimentação,9,8,0,1,24/11/2026,,1,L0992,AP,MEIO
644,ACC FHN INSTINCTIVE WET 85G,Alimentação,9,8,0,1,19/12/2026,,1,L0993,AP,MEIO
1684,ACC FHN KIT STERILISED GRAVY WET 85G,Alimentação,9,8,0,2,,,1,L0994,AP,TERCO
1708,ACC FCN HAIR SKIN GRAVY WET 85G,Alimentação,9,8,0,3,13/04/2026,,1,L0995,AP,TERCO
175,ACC FCN APPETI CONTROL WET 85G,Alimentação,9,8,0,4,12/10/2026,,1,L0996,AP,TERCO
175,ACC FCN APPETI CONTROL WET 85G,Alimentação,9,8,0,4,19/08/2026,,1,L0997,AP,TERCO
1697,ACC FCN DIGESTIVE LOAF WET 85G,Alimentação,9,8,0,5,01/02/2027,,1,L0998,AP,TERCO
1698,ACC FCN HAIR SKIN PATE WET 85G,Alimentação,9,8,0,6,,,1,L0999,AP,TERCO
1512,ACC CCN COAT BEAUTY WET 85G,Geral,9,8,0,7,21/02/2026,,1,L1000,AP,TERCO
1510,ACC CCN DIGESTIVE CARE WET 85G,Cuidados,9,8,0,8,07/12/2026,,1,L1001,AP,TERCO
1510,ACC CCN DIGESTIVE CARE WET 85G,Cuidados,9,8,0,8,29/10/2026,,1,L1002,AP,TERCO
1511,ACC CCN DERMACOMFORT WET 85G,Geral,9,8,0,9,14/06/2026,,1,L1003,AP,TERCO
1511,ACC CCN DERMACOMFORT WET 85G,Geral,9,8,0,9,20/11/2026,,1,L1004,AP,TERCO
1509,ACC CCN LIGHT WEIGHT CARE WET 85G,Cuidados,9,8,0,10,19/10/2026,,1,L1005,AP,TERCO
1509,ACC CCN LIGHT WEIGHT CARE WET 85G,Cuidados,9,8,0,10,30/10/2026,,1,L1006,AP,TERCO
1509,ACC CCN LIGHT WEIGHT CARE WET 85G,Cuidados,9,8,0,10,12/12/2026,,1,L1007,AP,TERCO
1505,ACC SHN MINI ADULT WET 85G,Geral,9,10,0,1,27/07/2026,,1,L1008,AP,MEIO
1504,ACC SHN MINI PUPPY WET 85G,Geral,9,10,0,2,17/05/2026,,1,L1009,AP,TERCO
1506,ACC SHN MINI AGEING WET 85G,Geral,9,10,0,3,27/06/2026,,1,L1010,AP,TERCO
1506,ACC SHN MINI AGEING WET 85G,Geral,9,10,0,3,22/04/2026,,1,L1011,AP,TERCO
1529,ACC BHN POMERANIAN WET 85G,Geral,9,10,0,4,17/10/2026,,1,L1012,AP,TERCO
1529,ACC BHN POMERANIAN WET 85G,Geral,9,10,0,4,28/06/2026,,1,L1013,AP,TERCO
1534,ACC BHN SHIH TZU WET 85G,Geral,9,10,0,5,03/09/2026,,1,L1014,AP,TERCO
1508,ACC BHN YORKSHIRE ADULT WET 85G,Geral,9,10,0,6,11/09/2026,,1,L1015,AP,TERCO
1508,ACC BHN YORKSHIRE ADULT WET 85G,Geral,9,10,0,6,07/08/2026,,1,L1016,AP,TERCO
1683,ACC SHN S-XMALL PUPPY WET 85G,Geral,9,10,0,7,,,1,L1017,AP,TERCO
1500,ACC SHN MEDIUM PUPPY WET 140G,Geral,9,10,0,8,22/02/2026,,1,L1018,AP,TERCO
1500,ACC SHN MEDIUM PUPPY WET 140G,Geral,9,10,0,8,04/06/2026,,1,L1019,AP,TERCO
1501,ACC SHN MEDIUM ADULT WET 140G,Geral,9,10,0,9,02/08/2026,,1,L1020,AP,TERCO
1503,ACC SHN MAXI ADULT WET 140G,Geral,9,10,0,10,03/08/2026,,1,L1021,AP,TERCO
1502,ACC SHN MAXI PUPPY WET 140G,Geral,9,10,0,11,22/11/2025,,1,L1022,AP,TERCO
